"","V1"
"inaug_JamesMonroe_1_52",11
"inaug_JamesMonroe_1_53",11
"inaug_JamesMonroe_1_54",6
"inaug_JamesMonroe_1_55",2
"inaug_JamesMonroe_1_56",15
"inaug_JamesMonroe_1_57",3
"inaug_JamesMonroe_1_58",12
"inaug_JamesMonroe_1_59",2
"inaug_JamesMonroe_1_60",2
"inaug_JamesMonroe_1_61",3
"inaug_JamesMonroe_1_62",11
"inaug_JamesMonroe_1_63",2
"inaug_JamesMonroe_1_64",11
"inaug_JamesMonroe_1_65",15
"inaug_JamesMonroe_1_66",15
"inaug_JamesMonroe_1_67",9
"inaug_JamesMonroe_1_68",3
"inaug_JamesMonroe_1_69",4
"inaug_JamesMonroe_1_70",2
"inaug_JamesMonroe_1_71",11
"inaug_JamesMonroe_1_72",11
"inaug_JamesMonroe_1_73",11
"inaug_JamesMonroe_1_74",6
"inaug_JamesMonroe_1_75",6
"inaug_JamesMonroe_1_76",6
"inaug_JamesMonroe_1_77",6
"inaug_JamesMonroe_1_78",11
"inaug_JamesMonroe_1_79",15
"inaug_JamesMonroe_1_80",6
"inaug_JamesMonroe_1_81",3
"inaug_JamesMonroe_1_82",6
"inaug_JamesMonroe_1_83",12
"inaug_JamesMonroe_1_84",3
"inaug_JamesMonroe_1_85",6
"inaug_JamesMonroe_1_86",6
"inaug_JamesMonroe_1_87",6
"inaug_JamesMonroe_1_88",6
"inaug_JamesMonroe_1_89",3
"inaug_JamesMonroe_1_90",13
"inaug_JamesMonroe_1_91",3
"inaug_JamesMonroe_1_92",3
"inaug_JamesMonroe_1_93",3
"inaug_JamesMonroe_1_94",15
"inaug_JamesMonroe_1_95",13
"inaug_JamesMonroe_1_96",3
"inaug_JamesMonroe_1_97",13
"inaug_JamesMonroe_1_98",13
"inaug_JamesMonroe_1_99",11
"inaug_JamesMonroe_1_100",11
"inaug_JamesMonroe_1_101",6
"inaug_JamesMonroe_1_102",6
"inaug_JamesMonroe_1_103",13
"inaug_JamesMonroe_1_104",13
"inaug_JamesMonroe_1_105",6
"inaug_JamesMonroe_1_106",10
"inaug_JamesMonroe_1_107",10
"inaug_JamesMonroe_1_108",6
"inaug_JamesMonroe_1_109",6
"inaug_JamesMonroe_1_110",6
"inaug_JamesMonroe_1_111",6
"inaug_JamesMonroe_1_112",7
"inaug_JamesMonroe_1_113",10
"inaug_JamesMonroe_1_114",10
"inaug_JamesMonroe_1_115",3
"inaug_JamesMonroe_1_116",15
"inaug_JamesMonroe_1_117",3
"inaug_JamesMonroe_1_118",11
"inaug_JamesMonroe_1_119",4
"inaug_JamesMonroe_1_120",9
"inaug_JamesMonroe_1_121",9
"inaug_JamesMonroe_1_122",3
"inaug_JamesMonroe_1_123",9
"inaug_JamesMonroe_1_124",9
"inaug_JamesMonroe_1_125",9
"inaug_JamesMonroe_1_126",9
"inaug_JamesMonroe_1_127",3
"inaug_JamesMonroe_1_128",3
"inaug_JamesMonroe_1_129",9
"inaug_JamesMonroe_1_130",9
"inaug_JamesMonroe_1_131",10
"inaug_JamesMonroe_1_132",10
"inaug_JamesMonroe_1_133",10
"inaug_JamesMonroe_1_134",10
"inaug_JamesMonroe_1_135",10
"inaug_JohnQuincyAdams_1_2",10
"inaug_JohnQuincyAdams_1_3",10
"inaug_JohnQuincyAdams_1_4",9
"inaug_JohnQuincyAdams_1_5",3
"inaug_JohnQuincyAdams_1_6",3
"inaug_JohnQuincyAdams_1_7",3
"inaug_JohnQuincyAdams_1_8",3
"inaug_JohnQuincyAdams_1_9",12
"inaug_JohnQuincyAdams_1_10",12
"inaug_JohnQuincyAdams_1_11",12
"inaug_JohnQuincyAdams_1_12",12
"inaug_JohnQuincyAdams_1_13",12
"inaug_JohnQuincyAdams_1_14",12
"inaug_JohnQuincyAdams_1_15",11
"inaug_JohnQuincyAdams_1_16",12
"inaug_JohnQuincyAdams_1_17",15
"inaug_JohnQuincyAdams_1_18",15
"inaug_JohnQuincyAdams_1_19",11
"inaug_JohnQuincyAdams_1_20",11
"inaug_JohnQuincyAdams_1_21",11
"inaug_JohnQuincyAdams_1_22",13
"inaug_JohnQuincyAdams_1_23",1
"inaug_JohnQuincyAdams_1_24",1
"inaug_JohnQuincyAdams_1_25",1
"inaug_JohnQuincyAdams_1_26",4
"inaug_JohnQuincyAdams_1_27",8
"inaug_JohnQuincyAdams_1_28",3
"inaug_JohnQuincyAdams_1_29",8
"inaug_JohnQuincyAdams_1_30",11
"inaug_JohnQuincyAdams_1_31",3
"inaug_JohnQuincyAdams_1_32",9
"inaug_JohnQuincyAdams_1_33",3
"inaug_JohnQuincyAdams_1_34",9
"inaug_JohnQuincyAdams_1_35",9
"inaug_JohnQuincyAdams_1_36",3
"inaug_JohnQuincyAdams_1_37",3
"inaug_JohnQuincyAdams_1_38",3
"inaug_JohnQuincyAdams_1_39",3
"inaug_JohnQuincyAdams_1_40",14
"inaug_JohnQuincyAdams_1_41",15
"inaug_JohnQuincyAdams_1_42",15
"inaug_JohnQuincyAdams_1_43",14
